temp,pressure,humidity
17.5,1005.8,68.0
13.5,1005.3999999999999,86.0
16.0,1006.2,70.4
19.6,1008.55,67.4
19.6,1009.5,66.0
19.3,1006.1,72.7
18.4,1006.2,77.1
18.2,1008.0,75.9833333333333
16.7,1009.7,74.8
15.2,1010.4,79.0
15.3,1010.4333333333332,78.4
15.9,1010.4,72.9
16.5,1010.9,73.2
16.233333333333334,1011.1,70.0
15.8,1010.6,74.7
15.9,1008.5,79.4
16.8,1007.1333333333332,78.8
17.6,1007.2,88.7
18.4,1009.4,95.9
18.5,1005.1,87.6
17.2,996.5,87.4
16.233333333333334,1000.9,84.0
16.3,1005.6,87.01666666666667
18.1,1003.0,87.0
18.8,1000.8,74.5
14.8,1007.2333333333333,94.7
14.6,1011.7222222222222,87.9
14.2,1014.4,81.7
13.2,1015.4,77.93333333333334
14.0,1010.3,76.0
15.9,1008.1333333333334,75.3
14.166666666666666,1009.0,76.0
12.694444444444443,1013.0,93.3
11.868518518518519,1017.1,70.6
11.8,1014.8333333333333,71.3
12.18858024691358,1012.6388888888887,81.9
12.175720164609052,1011.8370370370369,79.3
12.6,1011.2,79.3
14.3,1009.5,81.3
13.6,1007.6,88.6
14.3,1003.1,89.21666666666667
15.8,1000.1,87.5
18.0,1004.3,87.8
16.56666666666667,1009.3,75.0
15.12777777777778,1009.1,81.8
14.4,1011.1,97.0
15.1,1011.3,95.9
14.7,1005.3,98.53333333333333
13.8,1010.4,95.1
11.9,1021.5,75.8
10.85,1017.0,66.1
10.3,1010.4,76.9
9.9,1010.0,79.8
10.9,1009.5,77.7
11.8,1011.0500000000001,88.8
12.1,1012.1,82.9
10.8,1010.1,77.06666666666666
10.8,1011.3,75.9
9.4,1009.7999999999998,84.0
9.3,1007.4,84.1
10.4,1005.9,79.5
12.3,1005.1,74.8
13.5,1006.1,81.05
11.416666666666668,1010.5,86.2
9.9,1009.0,78.2
12.8,1001.1,75.81666666666666
16.2,997.4,75.7
16.1,995.8,74.5
18.4,991.0,63.9
11.8,992.9,69.15
8.4,998.5166666666667,73.6
11.0,1003.1,60.6
15.2,1001.9,70.0
13.1,1000.7333333333332,82.8
12.1,999.9,92.3
14.2,999.7,75.9
14.5,992.0,74.4
9.3,994.6,95.5
11.4,1004.0,76.0
14.5,1002.0,58.8
14.5,1002.6,61.5
14.2,1002.1,76.9
11.0,1004.1,91.6
8.316666666666668,1003.5,94.6
6.4,1006.7,92.9
5.5,1009.7,90.73333333333335
5.4,1007.4,90.2
4.7,1005.3,93.4
5.0,1002.8,87.16666666666666
5.1,999.1,78.1
4.0,1006.2833333333334,72.8
2.0,1014.7,78.7
1.7,1014.7,80.7
4.9,1008.4,64.7
9.9,1005.7,60.5
12.9,1004.5,67.9
13.7,1004.8,63.4
13.166666666666666,1001.2,71.24999999999999
12.2,998.4,75.46666666666665
11.7,998.9,80.6
8.5,1002.5833333333331,91.2
8.7,1007.5,91.7
9.016666666666666,1011.7,92.8
9.9,1006.3,75.5
11.8,1003.8,72.0
12.6,1001.2499999999999,65.03333333333333
15.4,1001.1,67.1
11.0,1005.8,90.7
10.2,1002.7,94.5
9.7,994.9,90.8
10.1,990.8,93.7
8.6,998.1,97.4
4.4833333333333325,1010.3000000000001,94.3
1.2,1018.0,71.3
2.2,1011.8,71.3
5.5,1007.4,65.9
3.5,1013.9,64.51666666666668
3.7166666666666663,1009.3,65.2
4.8,1012.7833333333331,66.0
5.280555555555555,1016.5,62.7
6.253703703703703,1012.6,75.0
5.4,1005.7,83.61666666666667
0.4,1004.6,88.4
-0.7,1006.1,89.2
-0.7,1011.7,94.0
-0.2,1013.6,88.8
0.1,1010.7,74.9
2.6,1012.1,80.5
3.7,1009.5,71.3
5.5,1007.4,72.4
5.999999999999999,1004.9,76.8
6.3,1001.1,65.9
7.5,996.9,59.2
9.1,995.5833333333334,82.1
6.766666666666666,999.0,96.7
4.0,1009.0,72.5
4.3,1008.5,67.8
7.283333333333332,1010.9,63.28333333333333
9.2,1001.1,68.5
6.3,995.9,93.0
5.0,1009.3,76.8
5.7,1016.0,79.4
6.7,1012.6,72.3
7.7,1014.6,75.8
6.4,1016.1,80.43333333333332
5.8,1012.5,83.8
5.5,1012.4,83.5
8.7,1009.6,62.4
9.816666666666666,1001.4,52.9
9.1,1000.5,80.6
6.8,1009.1,75.2
10.5,1008.1666666666667,59.2
12.8,1002.3,66.1
13.6,996.1,68.8
9.1,1003.4,97.8
5.9,1005.4,97.3
6.4,1004.7,88.0
7.9,1008.9,75.0
7.2,1008.6,84.3
6.1,1011.15,90.1
3.8,1010.7,82.5
3.9,1005.475,85.63333333333333
3.9,1001.4,85.2
6.5,1004.4,73.84444444444445
7.3,1004.4666666666665,66.9
6.9,1002.8,79.7
5.7,1000.6,93.8
4.3,1002.1,93.3
3.6,1003.4,94.13333333333333
1.3666666666666667,1004.7,93.6
-0.9,1010.3,89.0
-1.7,1014.3,86.8
-0.2,1015.3,92.1
1.0,1021.6,87.3
3.7,1022.7,80.3
4.6,1017.6499999999999,79.61666666666667
4.7,1014.9,84.7
0.0,1022.9,95.0
0.0,1023.2,93.7
1.75,1021.7,86.7
3.6,1018.1,83.73333333333332
3.9,1014.0500000000001,85.85555555555553
5.4,1010.6,83.1
6.449999999999999,1008.8,71.77407407407408
6.449999999999998,1007.8,65.5
7.0,1015.2,77.9
9.7,1014.9,65.0
12.8,1014.9,55.9
13.6,1008.5500000000001,57.2
14.9,1001.6,55.2
17.9,999.8,52.7
19.9,995.9999999999999,36.6
18.2,994.2,44.8
13.8,998.4,61.2
9.8,1007.1,71.6
9.8,1002.3,88.9
10.8,1001.8,69.3
14.2,998.5500000000001,59.7
14.6,995.1,76.5
18.2,993.125,62.94999999999999
19.0,994.0,54.6
8.3,999.1,87.0
9.4,1008.7,78.44999999999999
9.2,1009.3,57.3
11.4,1010.3,50.59166666666666
14.516666666666666,1007.4166666666666,51.9
15.6,1002.7,54.8
11.7,998.2,78.2
8.2,996.2,98.3
6.9,1000.7,93.4
10.6,1004.1,66.7
15.916666666666668,1005.3,71.2
19.02777777777778,1003.2,64.3
20.0,1000.0,50.9
18.9,997.3166666666667,57.2
17.5,997.5,62.1
18.9,1000.1138888888888,60.7
16.1,1002.9,70.8
14.8,1003.6,76.06666666666666
14.5,1005.9,81.5
12.7,1005.6,92.1
13.8,1006.4,84.4
13.9,1002.1,76.0
11.3,1000.6,93.9
11.2,1004.5,88.0
11.7,1008.8,82.4
12.9,1010.7,79.53333333333333
13.4,1009.9,76.8
13.2,1009.4,72.8111111111111
12.9,1008.0666666666666,71.6
13.1,1007.8777777777775,77.2
13.8,1006.9,74.4
17.8,1004.8870370370371,49.5
20.3,1003.4413580246912,43.2
20.6,1003.2,51.0
19.1,1003.9597736625512,67.6
19.6,1004.706515775034,65.7
20.8,1004.8,50.8
17.1,1003.6,71.1
12.6,1013.5,73.0
15.0,1012.8,62.36666666666667
18.1,1005.2,53.1
20.0,997.5,59.1
18.4,997.6,76.0
19.8,1001.1,60.1
21.2,1004.7,56.3
23.3,1005.9,59.4
23.0,1005.5,69.3
23.9,1000.1,60.6
26.6,997.3,54.9
26.1,998.1,48.1
23.999999999999996,1002.6,70.4
21.9,1002.6,74.4
21.4,1002.0,79.6
21.76666666666667,1002.7333333333331,83.2
22.1,1003.3,83.4
22.172222222222224,1002.2,72.7
21.5,1000.8,71.1
19.6,1000.3,82.3
18.8,998.3,87.3
22.3,996.9,70.0
25.3,997.0,57.4
22.2,996.5,77.1
20.4,993.5,92.3
21.5,997.4,86.9
22.7,1000.3,79.5
22.2,1005.1,73.18333333333334
21.3,1006.4,71.4
21.6,1004.7,77.6
21.5,1003.6,75.58333333333334
21.6,1004.7,75.2
21.3,1000.5,86.3
22.6,997.3,72.5
25.7,996.9,69.11666666666665
23.6,999.3,69.1
22.8,1000.8,65.4
23.4,1001.3,67.1
22.1,1002.7333333333333,71.2
22.1,1003.2,80.3
23.1,1000.8,76.7
22.8,1001.05,77.05
22.8,1001.3,78.4
24.3,1002.1,77.8
24.6,1004.0,75.3
23.7,1004.7,66.5
22.5,1003.2,65.1
23.2,1002.1,67.8
23.7,999.1,78.9
24.3,999.9,80.7
24.5,1000.2,81.3
23.6,997.3333333333333,82.6
20.9,996.3,89.2
21.199999999999996,1002.1,77.8
21.749999999999996,1004.3999999999999,70.9
22.4,1004.8,67.6
23.0,1004.9,63.9
23.5,1001.3,68.8
24.0,1002.8,71.8
24.7,1005.2,73.4
23.6,1007.8,70.0
22.0,1007.2,67.58333333333331
23.1,1005.0166666666667,66.6
23.7,1003.2,67.5
23.9,1003.7,68.2
25.8,1004.3,48.4
25.7,1002.6,51.58333333333333
25.0,1000.3,62.3
25.3,999.6,65.1
25.8,998.4,54.9
25.3,999.7,70.4
25.4,1001.4,78.23333333333333
25.8,1000.0,83.38888888888889
26.4,997.4,80.9
26.1,998.1,65.8
24.6,999.8166666666664,62.3
24.6,1001.4,74.9
25.4,1001.7,72.4
25.4,1000.7,76.0
25.6,998.0,75.3
26.3,996.8,75.0
27.333333333333332,997.5,72.6
27.2,998.6,71.1
25.777777777777775,998.6,78.8
24.835185185185185,1001.0,78.3
24.4,999.9833333333332,80.2
24.5,997.1,84.9
25.8,993.9,80.1
22.2,995.3,89.8
25.6,999.1,65.6
26.9,998.4,64.6
26.9,998.3,70.4
25.3,998.6,76.18333333333334
25.8,997.8,79.7
26.416666666666664,994.3,78.7
26.9,993.9,81.1
27.0,995.4333333333333,84.7
24.583333333333332,997.0,82.5
22.7,996.7,85.3
24.4,996.2,81.4
25.2,998.6,80.7
25.8,1001.0,73.8
26.4,1001.5,74.9
25.816666666666663,1000.3,81.5
25.1,999.3,81.6
25.3,998.8,79.6
26.2,998.7,79.5
24.5,1001.6,85.3
22.5,1007.1,84.1
21.516666666666666,1007.8,83.74999999999999
21.194444444444443,1007.5,77.5
21.010185185185183,1007.0,58.6
21.2,1006.4,62.8
22.0,1005.6,74.5
23.4,1002.0,66.4
24.0,998.7,73.7
20.3,997.8,86.9
19.3,999.8,82.0
20.5,1003.3,62.4
23.1,1001.7,48.8
26.016666666666666,998.2,48.4
26.9,995.0500000000001,55.18333333333334
23.4,995.5,61.7
20.05,1002.8,60.5
17.8,1002.1,71.8
17.6,1002.8,62.4
13.9,1003.0,87.4
14.2,1005.6,85.14999999999999
15.2,1008.6,70.9
16.316666666666666,1007.6166666666666,59.9
18.3,1003.3,47.36666666666666
21.9,996.3,45.9
23.366666666666664,995.7,68.1
23.8,1001.4999999999999,67.08333333333334
24.3,1005.7666666666665,59.2
24.0,1007.5,60.8
23.2,1006.8888888888888,58.0
18.7,1004.9592592592593,67.7
17.0,1005.7,72.6
16.383333333333333,1013.1,80.5
16.8,1012.8666666666666,78.6
17.769444444444446,1009.0,79.88333333333331
18.2,1005.5,82.6
17.0,1007.3,85.0
16.8,1012.0,81.39999999999999
16.683333333333334,1009.7,77.46666666666665
16.8,1009.0,77.0
17.3,1008.6,83.8
16.4,1004.1,94.91666666666666
15.5,1003.3,99.2
16.4,1009.3,85.5
17.2,1015.4,83.91666666666667
16.2,1011.3833333333334,89.3
15.216666666666665,1006.1,96.5
14.0,1008.4,86.4
12.3,1014.0,66.1
12.8,1013.0,65.9
16.3,1009.5,64.1
16.7,1007.6,70.4
16.6,1008.6,79.3
16.166666666666668,1012.6500000000001,86.4
15.3,1015.5,79.8
13.9,1012.9,82.5
13.566666666666665,1009.0,83.1
13.8,1008.1,81.7
14.1,1011.2,79.81666666666668
15.0,1011.3666666666667,79.4
15.05,1008.6,82.4
15.8,1005.3555555555556,79.8
18.8,1002.9,59.28333333333332
18.033333333333335,1002.5,50.7
15.1,1005.2,83.9
12.877777777777778,1009.2,76.7
11.6,1012.6166666666667,76.61666666666665
11.5,1014.0944444444444,80.1
12.3,1014.7,83.6
14.1,1015.5,85.1
14.1,1017.3,87.0
13.8,1013.2,78.2
13.9,1007.7,74.6
12.3,1000.1,82.2
16.6,995.5,70.2
19.016666666666666,996.5,69.3
20.0,1001.7,68.3
20.0,1004.4,57.7
20.1,998.3,70.88333333333334
18.03333333333333,1000.2,81.7
15.3,997.3,64.0
13.4,995.7,89.6
10.5,1001.9,80.2
9.1,1011.3,80.4
8.7,1012.4,76.3
11.1,1006.4,77.0
11.8,1003.5,85.7
13.166666666666668,1004.9,92.4
13.6,1009.583333333333,96.1
11.5,1012.3555555555552,98.18333333333332
10.1,1013.8,98.2
10.266666666666666,1014.5,95.7
10.8,1012.8,97.3
10.5,1009.7,94.0
10.5,1006.0,85.6
12.3,1007.9166666666665,69.0
14.7,1006.5,73.1
15.25,999.1138888888888,65.9
16.3,992.8,65.2
15.0,994.6,79.2
8.5,999.0,91.2
8.3,1003.4,87.1
12.7,1001.5,84.1
16.5,1007.3,79.5
16.9,1007.9,69.9
11.9,1014.3,94.2
6.6,1022.1,91.3
6.033333333333332,1019.3,75.0
7.3,1012.3,65.7
7.5,1007.2,68.7
9.3,1004.4,64.5
9.1,1004.9499999999998,76.8
10.0,1008.8,91.2
8.4,1015.9,87.8
10.2,1013.0,71.8
10.5,1015.6,82.2
9.0,1015.5499999999998,84.2
9.7,1015.4,90.2
10.1,1017.7,82.2
8.7,1019.9,85.6
6.5,1018.9,91.0
7.6,1015.2,85.8
9.2,1014.0,87.74999999999999
9.8,1009.7,91.0
10.1,1008.5,89.7
8.683333333333332,1012.3,85.3
7.2,1010.9,86.3
7.3,1008.9,66.2
11.3,1005.8666666666667,46.1
10.2,1004.5,95.1
9.5,1005.6555555555556,98.0
9.4,1007.5,91.7
9.1,1008.2,87.3
7.9,1004.0,86.0
13.2,1000.3,60.5
16.9,1001.2,46.95
16.6,1004.7,45.4
13.6,1001.0,55.9
13.4,1005.5,72.3
12.3,1009.5,82.16666666666666
9.5,1014.2,85.2
7.8,1016.6,81.1
7.05,1015.4,91.1
7.9,1006.9,78.6
11.0,1000.3499999999998,73.5
7.1,999.3,92.4
3.8,1007.3,84.6
3.1,1005.1,91.2
2.3,1000.5,92.94999999999999
3.4,1003.0333333333333,91.3
7.0,1005.9,87.925
4.3,1002.3,87.7
3.4,1000.2,95.5
2.8,1004.1,93.8
0.7,1013.8,97.6
0.8,1020.0,94.8
2.2,1022.3,91.6
2.9,1022.6,79.5
3.3,1020.1,74.83333333333334
2.6,1016.5,74.4
4.5,1015.4833333333333,75.0
3.9,1016.5,77.1
4.9,1019.8527777777778,76.3
5.616666666666667,1019.0,76.8
7.4,1013.0578703703701,65.7
11.6,1009.0885802469134,67.0
13.8,1007.4,61.9
10.1,1008.3,85.6
11.466666666666665,1006.5,76.5
12.9,1003.9,62.6
9.4,1005.6,78.2
7.9,1004.8,89.8
12.4,1000.9,74.0
15.6,1002.15,49.4
17.6,1006.5,42.9
13.05,1011.9,70.53333333333333
8.2,1008.8,100.0
7.941666666666667,1008.0,99.0
8.494444444444445,1004.9,95.0
9.3,1005.1,90.3
9.8,998.3,87.19999999999999
9.7,998.2166666666665,83.2
11.4,999.4277777777776,75.8
12.9,1000.4,73.16666666666666
14.3,999.6,71.1
15.3,998.2,65.4
14.9,989.9,64.4
9.1,997.4,64.68333333333334
7.1,1007.0,65.03888888888889
7.0,1004.6,62.19537037037038
10.5,995.5,65.3
9.683333333333334,996.0,83.5
7.6,1001.35,99.9
7.3,1006.7,98.3
8.5,1007.2,100.0
9.8,1008.0,83.2
11.1,1004.1666666666665,75.2
9.2,1001.3,93.8
9.3,1005.0,92.1
10.2,1005.8,82.0
10.9,1003.05,79.2
11.9,998.6,84.0
16.1,994.3,57.0
8.8,994.8,94.2
3.8,1007.7,92.7
5.1,1011.8,66.1
9.3,1005.1,49.2
15.9,996.8,55.5
14.7,996.9666666666666,77.4
14.799999999999999,998.0,82.66666666666667
13.5,992.3,83.8
8.1,999.0,93.3
10.1,1000.3,81.2
8.8,1003.9,90.3
8.783333333333333,1007.9,83.2
8.988888888888889,1005.7499999999999,81.0
9.2,1000.5,98.5
9.2,995.2,107.09999999999998
9.4,992.9,99.6
13.3,999.1,68.8
17.0,1000.1,52.166666666666664
18.4,1001.5,52.6
17.7,1000.6,59.32222222222222
14.783333333333335,999.1,73.0
12.2,999.8,94.3
12.5,998.9,94.98333333333333
13.23333333333333,999.0999999999998,86.8
13.9,1000.4,81.5
14.0,1002.8,63.8
15.266666666666666,1004.3,81.2
16.31111111111111,1003.5,66.3
16.5,997.9,57.9
15.2,995.5,80.4
10.9,998.9,95.6
10.9,1006.1,66.6
11.1,1004.5,61.3
12.8,1002.9,62.2
15.2,1006.6,56.1
15.9,1010.1,42.9
14.316666666666666,1008.2,63.96666666666667
13.11111111111111,1006.6999999999998,90.4
12.5,1004.8,93.3
12.7,1001.7,91.5
13.9,1005.2,88.5
13.7,1007.1,83.0
12.9,1007.9,84.1
12.3,1007.6,80.7
12.2,1007.4,83.5
12.133333333333333,1006.7,88.0
13.8,1010.2,75.2
16.194444444444443,1010.8,64.61666666666666
18.9,1005.0,54.211111111111094
21.5,999.8,58.3
16.8,998.6,91.2
14.2,998.3,97.9
14.7,1002.0,94.56666666666666
16.2,1001.8,88.6
16.2,998.8,87.4
17.1,998.6,80.5
15.9,1000.0666666666667,81.99999999999999
17.0,1001.9,84.71666666666665
17.733333333333334,1002.8,85.8
18.172222222222224,1001.9,82.4
18.1,1000.5,84.0
17.3,998.3,98.9
17.9,998.2,100.33333333333334
19.48333333333333,1001.3,91.5
20.5,1004.2,75.6
19.4,1003.6,73.7
21.0,1000.5,61.1
19.5,1002.3666666666666,89.8
18.5,1005.6,96.2
18.8,1006.9388888888889,84.8
19.5,1006.6,82.1
19.75,1004.8,84.9
19.9,1002.0,83.6
20.3,1000.1,83.1
20.5,997.7,73.9
21.1,996.7,72.2
20.1,997.1500000000001,73.73333333333332
19.7,998.7,77.1
19.7,1001.0,81.01111111111112
20.75,1001.4,80.9
21.4,996.2,72.2
21.8,997.7333333333333,86.2
22.1,999.1222222222223,84.9
22.9,1001.0,79.1
22.1,1004.0,76.53333333333333
22.333333333333336,1005.7166666666667,74.2
23.1,1006.2,69.1
23.9,1005.5,67.7
24.5,1003.1,63.1
23.2,999.7,75.1
23.633333333333333,999.4666666666666,74.2
24.62222222222222,1000.2,70.0
24.5,999.7,58.2
22.3962962962963,1002.4,72.8
21.6,1000.2999999999997,60.9
23.30061728395061,998.2499999999997,50.1
25.4,997.3,51.7
25.8,998.5,56.1
25.4,1001.4,71.8
24.5,999.7,79.8
25.25,998.1,73.7
25.7,999.8,71.0
23.9,1001.8,72.0
21.3,1004.3,68.1
23.4,1005.1333333333334,61.2
25.5,1005.2,55.4
27.1,1005.4,56.5
29.1,1004.8,53.6
29.7,1002.4,52.8
27.1,1005.0,61.8
25.0,1005.5,64.8
25.0,1005.3,68.8
24.6,1003.0,65.0
25.8,1000.9,61.2
28.1,999.9833333333333,51.4
27.4,1000.4,66.0
27.8,1001.2027777777778,60.81666666666666
29.7,1002.3,54.5
26.1,1003.6,65.7
27.3,1000.0,48.6
32.2,993.5,34.1
25.5,994.9,62.2
22.8,1003.6,59.3
23.1,1001.2,58.5
23.3,1000.0,64.7
24.5,997.9,71.7
26.1,997.8,62.2
30.0,999.1,44.6
30.2,998.9,56.1
27.4,994.4833333333333,70.7
28.4,991.9,62.4
27.033333333333328,997.2,58.7
24.8,1000.0,72.3
23.2,1002.8,76.96666666666665
23.4,1004.0999999999999,76.6
23.0,1004.6,75.1
24.0,1005.0,66.9
24.7,1003.3,74.00000000000001
25.2,1001.7666666666665,82.4
25.6,1000.5,81.64999999999999
26.1,999.6,78.1
26.2,999.3,78.1
26.7,999.7,73.4
26.4,1000.2,72.1
27.2,1001.3,68.3
27.0,1002.3,72.6
27.7,1002.8,67.0
27.4,1002.4,70.8
26.916666666666664,1001.9,71.5
26.2,1001.9,69.0
25.44722222222222,1000.5,63.2
25.2,998.1,70.9
25.32546296296296,997.8,72.4
26.0,994.9,70.5
27.4,995.7833333333333,59.9
28.2,999.1,51.9
26.1,1003.5,68.8
25.5,1004.8,73.2
23.8,1004.2,68.31666666666666
23.4,999.5,63.9
24.8,999.7,66.0638888888889
24.6,1004.5,68.99259259259259
24.6,1005.1,69.7
23.7,1005.0,65.2
22.6,1004.2,59.9
22.1,1004.3,61.7
21.0,1004.2,63.5
21.6,1005.3,60.0
21.4,1006.4,63.0
21.9,1005.1,61.1
21.4,1005.7,67.6
21.8,1006.8,73.8
22.4,1007.0,73.43333333333332
20.7,1006.0,72.15555555555555
21.1,1004.5,71.81481481481481
20.3,1005.2,71.0
20.6,1005.3,68.3
22.1,1005.4499999999999,54.8
25.4,1004.9,43.1
23.9,1002.9,48.4
23.0,1003.0,73.3
23.1,1004.0166666666667,73.2
22.2,1004.6777777777779,76.1
21.9,1005.4490740740741,80.1
20.6,1005.0,85.7
18.9,1002.0,84.16666666666666
18.13333333333333,1007.6,78.1
18.1,1011.9,70.1
18.6,1011.2,69.2
18.1,1011.0,72.1
19.199999999999996,1011.3833333333334,75.5
20.0,1010.1,71.6
18.6,1004.9,71.1
17.0,1009.4,69.3
15.3,1008.4,72.3
15.4,1012.7,73.01666666666665
17.1,1010.8,73.9
17.966666666666665,1008.9,77.4
18.1,1006.1833333333333,75.9
17.6,1004.0222222222221,79.4
15.8,1004.1,80.5
15.6,1008.1,68.0
14.9,1004.6,84.7
15.4,1005.4,85.3
18.7,1002.6,69.8
20.349999999999994,1005.1,55.1
20.9,1006.5,63.7
20.9,1005.7,64.23333333333333
18.9,1004.5,63.155555555555566
20.299999999999997,1000.4,62.348148148148155
22.4,998.3,61.98950617283951
22.5,997.1666666666665,59.534979423868315
23.3,998.7,61.9
21.1,1004.6,76.0
20.1,1007.1,82.3
19.3,1005.1,82.7
20.0,1002.0999999999999,82.35000000000001
17.7,999.2,79.5
20.1,997.5,72.4
24.7,993.8,43.5
19.2,997.3,71.1
21.2,1002.0,74.64999999999999
19.9,1008.5,71.2
18.6,1005.6,77.8
14.3,1008.3,81.1
14.2,1007.0,74.5
17.9,997.9,76.3
16.6,1001.5,75.8
14.8,1002.1,76.56666666666666
15.616666666666667,1006.4,74.7
15.9,1006.0666666666665,66.3
14.363888888888889,1007.2277777777776,79.8
12.5,1004.3,69.0
11.8,991.7,80.2
5.5,998.3,82.0
9.9,1003.2,70.2
13.2,1004.0,68.1
12.999999999999998,1002.3,66.2
13.0,1007.8,91.8
16.116666666666667,996.7,85.9
16.9,982.7,58.7
9.9,991.8833333333333,66.1
4.9,1004.3,58.43333333333333
9.7,1000.0,57.4
14.2,1002.2166666666666,84.7
10.6,1005.5,87.1
15.0,1004.4,76.19999999999999
18.2,1001.3,62.1
18.9,1002.0,54.9
13.566666666666665,1009.4,70.39999999999998
9.894444444444442,1007.9,81.08333333333331
8.335185185185184,1000.8,88.3
8.124382716049382,1000.8,93.4
8.0,1001.8,92.0
6.7,1002.7,89.2
7.3,1006.7,84.3
9.4,1004.7,83.8
10.0,1003.9,83.8
11.0,1003.7,72.0
14.9,999.7,72.1
11.8,1006.1,80.3
8.4,1012.7,92.8
6.5,1023.4,72.7
5.8,1020.5,77.9
7.9,1014.7,78.1
9.3,1005.4,82.33333333333333
11.2,996.3,89.07222222222222
10.2,988.6,86.5
11.3,992.4,62.8
13.116666666666667,999.8,65.1
14.8,1004.6,64.5
15.5,1007.4833333333333,64.8
14.5,1010.5,72.3
10.2,1015.7,79.5
10.3,1010.9,76.2
11.7,1009.2,72.0
13.5,1009.0,73.0
13.1,1005.9,66.2
12.3,1003.6,78.7
12.0,1001.7,83.4
13.8,1003.9999999999999,79.83333333333334
12.1,1004.4,69.3
12.5,1000.6666666666666,53.1
12.8,996.5944444444445,59.18333333333332
8.75,996.8,75.8
4.5,1005.9,91.2
3.6750000000000003,1011.6,86.3
4.2,1010.7,74.5
4.0,1005.1,69.36666666666665
1.4,1008.4,67.1
2.9,1005.0,63.9
9.0,1000.5,69.9
10.0,997.8,77.7
8.4,1006.5,79.9
12.6,1001.2,70.1
9.45,998.0,65.9
6.749999999999999,1005.3,87.0
4.9,1015.3,80.5
4.3,1019.6,79.7
4.5,1013.7,63.3
4.5,1013.6,82.1
6.9,1007.1,84.38333333333333
6.8,1007.4,84.37222222222222
6.466666666666666,1009.6,80.4
5.3,1014.4333333333333,70.8
2.7,1018.7,90.1
4.0,1019.2,85.0
5.1,1017.4,84.4
6.033333333333333,1014.2,76.3
6.1722222222222225,1010.5,81.8
6.6,1012.1,68.7
8.4,1008.7,66.86666666666666
11.8,1005.6,66.8
14.3,1007.3,59.0
14.6,1003.3,60.0
14.649999999999999,1001.3,61.6
14.63333333333333,1001.1,64.1
14.613888888888884,1001.8,60.3
15.220370370370365,1002.3,56.2
14.6,999.1,59.2
10.9,996.7,76.7
8.6,1000.9,86.7
7.2,1004.1166666666666,91.0
7.4,1008.6,88.5
6.7,1013.6805555555555,88.8
6.5,1016.6,81.3
6.433333333333333,1014.6,76.51666666666665
6.4,1013.4499999999998,73.2
6.3,1012.4,70.1
7.7,1010.7,64.3
12.0,1007.5,53.6
15.0,1008.6,46.55
15.5,1007.4,52.1
12.5,1001.0,65.69166666666668
9.799999999999997,1006.9,79.2
8.4,1010.7666666666668,84.5
9.3,1010.6,86.71666666666664
8.8,1004.4,86.6
9.7,1000.5,84.9
9.8,1002.7,83.3
11.1,1003.5,77.0
10.7,997.6,78.89999999999999
8.4,1003.5,79.8
8.0,1006.6,70.5
6.6,1005.1,86.2
5.866666666666667,1008.9,84.8
7.5,1005.0833333333334,73.5
13.2,1001.9055555555555,52.3
14.9,1000.0398148148147,55.0
11.4,1000.0,77.9
11.1,1002.3,76.8
8.3,1005.7,87.1
8.9,1008.8,75.3
8.333333333333334,1008.1,76.2
8.4,1003.9,73.3
10.9,1000.7,63.2
6.8,1004.3333333333333,84.7
6.9,1008.3,71.3
6.9,1006.1,79.5
8.816666666666666,1005.9,72.8
10.7,998.9,57.5
10.6,993.4,72.1
10.2,1003.8,70.68333333333334
15.9,1001.2,58.0
20.9,1000.3,38.8
20.299999999999997,1005.4,58.6
18.4,1007.0,56.8
19.5,1007.7,54.883333333333326
22.133333333333333,1003.4,50.4
22.4,1000.2,40.9
19.71111111111111,1004.2,48.766666666666666
16.4,1003.5,57.194444444444436
14.8,1008.0,59.8
15.8,1008.2,50.2
13.9,1006.0,60.266666666666666
13.383333333333333,1007.8,73.1
13.138888888888888,1005.6,71.8
13.5,1005.5,78.7
14.8,1009.9,72.7
15.483333333333336,1011.3,73.03333333333333
15.9,1010.9,72.1
16.4,1010.4,62.3
19.699999999999996,1006.8,49.7
22.8,998.7,38.8
22.7,992.5,34.7
18.1,991.6,61.133333333333326
13.0,989.9666666666667,88.1
12.9,991.7,85.6
14.416666666666668,1000.9,64.8
16.5,1005.2,61.01666666666666
18.1,1003.4,59.6
23.1,993.8,45.9
20.2,994.9166666666667,69.0
17.083333333333332,1000.8,82.64999999999999
14.7,1005.5,88.31666666666666
14.0,1007.8,88.6
13.8,1009.7,86.1
15.1,1007.1,87.0
13.8,1004.7,92.3
14.883333333333333,1000.6,85.26666666666667
15.8,996.3,78.0
14.0,999.833333333333,82.6
14.1,1003.1555555555551,70.5
13.5,1004.8,62.7
17.1,1003.3,56.2
19.5,1003.6,59.6
15.0,1003.7,86.3
13.999999999999998,1001.5,84.1
14.4,1003.1833333333333,84.6
14.5,1004.6055555555555,72.1
13.366666666666664,1005.6,76.9
12.6,1006.0,63.2
13.8,1006.9,63.833333333333336
14.3,1009.6,67.8
16.6,1006.9,64.1
17.6,1005.6,68.7
17.0,1003.2,73.2
17.1,1002.8,74.7
17.3,1001.45,74.8
19.2,1000.0,75.89999999999998
17.8,999.3,77.8
17.2,1002.7,80.3
18.6,1003.2,78.3
18.2,1003.0333333333334,72.4
16.5,1003.1888888888889,70.1
